step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3475,144.7916678,17.37309897,1.80E-10
3476,144.8333345,17.40923985,1.80E-10
3477,144.8750012,17.44538072,1.79E-10
3478,144.9166678,17.4815216,1.79E-10
3479,144.9583345,17.51766247,1.78E-10
3480,145.0000012,17.55380348,1.78E-10
3481,145.0416678,17.59463642,1.78E-10
3482,145.0833345,17.63546937,1.77E-10
3483,145.1250012,17.67630232,1.77E-10
3484,145.1666678,17.71713527,1.76E-10
3485,145.2083345,17.75796821,1.76E-10
3486,145.2500012,17.79880116,1.75E-10
3487,145.2916678,17.83963411,1.75E-10
3488,145.3333345,17.88046706,1.75E-10
3489,145.3750012,17.9213,1.74E-10
3490,145.4166678,17.96213295,1.74E-10
3491,145.4583345,18.0029659,1.73E-10
3492,145.5000012,18.04379885,1.73E-10
3493,145.5416678,18.08463179,1.73E-10
3494,145.5833345,18.12546474,1.72E-10
3495,145.6250012,18.16629769,1.72E-10
3496,145.6666678,18.20713064,1.71E-10
3497,145.7083345,18.24796358,1.71E-10
3498,145.7500012,18.28879653,1.70E-10
3499,145.7916678,18.32962948,1.70E-10
3500,145.8333345,18.37046242,1.70E-10
3501,145.8750012,18.41129537,1.69E-10
3502,145.9166678,18.45212832,1.69E-10
3503,145.9583345,18.49296127,1.68E-10
3504,146.0000012,18.53379421,1.68E-10
3505,146.0416678,18.57462716,1.68E-10
3506,146.0833345,18.61546011,1.67E-10
3507,146.1250012,18.65629306,1.67E-10
3508,146.1666678,18.69712601,1.66E-10
3509,146.2083345,18.73795895,1.66E-10
3510,146.2500012,18.7787919,1.66E-10
3511,146.2916678,18.81962485,1.65E-10
